연도,행정동코드,행정동명,업종,예측_총매출,평균강수량,전년도_총매출,매출증감률_예측,순위
2025,11110650,혜화동,제과점,3028140860.38,4.53,2945336407,2.81,18
2025,11110650,혜화동,미용실,2931205091.16,4.53,2855969109,2.63,19
2025,11110650,혜화동,자동차수리,1855514428.22,4.53,2096211306,-11.48,20
2025,11110650,혜화동,스포츠클럽,1769201784.21,4.53,1809134013,-2.21,21
2025,11110650,혜화동,한의원,1542562770.76,4.53,1600151894,-3.60,22
2025,11110650,혜화동,문구,1478634157.03,4.53,1545520801,-4.33,23
2025,11110650,혜화동,치킨전문점,1403526005.82,4.53,1481504140,-5.26,24
2025,11110650,혜화동,PC방,1389514306.07,4.53,1283729328,8.24,25
2025,11110650,혜화동,가전제품수리,1365713586.88,4.53,1305830060,4.59,26
2025,11110650,혜화동,일반교습학원,1128112349.37,4.53,1381993220,-18.37,27
2025,11110650,혜화동,핸드폰,1111814993.40,4.53,1160343344,-4.18,28
2025,11110650,혜화동,노래방,994499540.62,4.53,1107571234,-10.21,29
2025,11110650,혜화동,화초,804583214.01,4.53,776753856,3.58,30
2025,11110650,혜화동,스포츠 강습,752501522.67,4.53,793832946,-5.21,31
2025,11110650,혜화동,시계및귀금속,706942758.95,4.53,811442168,-12.88,32
2025,11110650,혜화동,서적,580777065.47,4.53,556952716,4.28,33
2025,11110650,혜화동,전자상거래업,535713672.19,4.53,628019128,-14.70,34
2025,11110650,혜화동,세탁소,535697860.81,4.53,636702204,-15.86,35
2025,11110650,혜화동,육류판매,504737054.50,4.53,625139219,-19.26,36
2025,11110650,혜화동,철물점,347819162.71,4.53,373702547,-6.93,37
2025,11110650,혜화동,당구장,331522999.08,4.53,257044203,28.98,38
2025,11110650,혜화동,여관,299333936.99,4.53,392875105,-23.81,39
2025,11110650,혜화동,인테리어,223899809.25,4.53,250714677,-10.70,40
2025,11110650,혜화동,외국어학원,173624929.83,4.53,187079335,-7.19,41
2025,11110650,혜화동,피부관리실,160295677.47,4.53,172765986,-7.22,42
2025,11110650,혜화동,청과상,78223120.62,4.53,56000000,39.68,43
2025,11110650,혜화동,네일숍,43203284.98,4.53,39525091,9.31,44
2025,11110650,혜화동,섬유제품,40789462.27,4.53,35344064,15.41,45
2025,11110670,창신1동,문구,142254725930.26,4.53,113598774369,25.23,1
2025,11110670,창신1동,신발,57145490056.60,4.53,52434815235,8.98,2
2025,11110670,창신1동,한식음식점,16404133246.10,4.53,16018008118,2.41,3
2025,11110670,창신1동,일반의원,15998455686.92,4.53,15823068156,1.11,4
2025,11110670,창신1동,의약품,11503924749.66,4.53,11972742177,-3.92,5
2025,11110670,창신1동,핸드폰,9744268953.93,4.53,9047007503,7.71,6
2025,11110670,창신1동,일반의류,8182974434.49,4.53,8550347185,-4.30,7
2025,11110670,창신1동,양식음식점,7167143229.74,4.53,7375469037,-2.82,8
2025,11110670,창신1동,편의점,6553754743.74,4.53,6627626479,-1.11,9
2025,11110670,창신1동,치과의원,6475677867.52,4.53,6623789183,-2.24,10
2025,11110670,창신1동,호프-간이주점,6090882128.56,4.53,5795719552,5.09,11
2025,11110670,창신1동,중식음식점,4990187031.82,4.53,4869144484,2.49,12
2025,11110670,창신1동,슈퍼마켓,2868644855.95,4.53,2687261280,6.75,13
2025,11110670,창신1동,애완동물,2812049759.33,4.53,2742366130,2.54,14
2025,11110670,창신1동,커피-음료,2672327393.98,4.53,2401043483,11.30,15
2025,11110670,창신1동,청과상,2632485919.68,4.53,2524173024,4.29,16
2025,11110670,창신1동,운동/경기용품,2549337574.04,4.53,2327941293,9.51,17
2025,11110670,창신1동,인테리어,2514062574.93,4.53,2340384800,7.42,18
2025,11110670,창신1동,육류판매,2007874100.42,4.53,2078217456,-3.38,19
2025,11110670,창신1동,치킨전문점,1666847402.56,4.53,1608041828,3.66,20
2025,11110670,창신1동,시계및귀금속,1298209725.58,4.53,1387572113,-6.44,21
2025,11110670,창신1동,분식전문점,1242608905.52,4.53,1346708032,-7.73,22
2025,11110670,창신1동,여관,1203317974.49,4.53,1422027513,-15.38,23
2025,11110670,창신1동,미용실,1132977162.05,4.53,1084832279,4.44,24
2025,11110670,창신1동,패스트푸드점,1010933189.13,4.53,1063263396,-4.92,25
2025,11110670,창신1동,서적,873164233.40,4.53,890502789,-1.95,26
2025,11110670,창신1동,안경,735159267.93,4.53,785555863,-6.42,27
2025,11110670,창신1동,한의원,534211540.76,4.53,581701595,-8.16,28
2025,11110670,창신1동,반찬가게,501410994.44,4.53,449961301,11.43,29
2025,11110670,창신1동,노래방,480298797.48,4.53,303253721,58.38,30
2025,11110670,창신1동,화장품,381732634.53,4.53,299221305,27.58,31
2025,11110670,창신1동,PC방,344879863.05,4.53,297658251,15.86,32
2025,11110670,창신1동,당구장,254138976.54,4.53,214885366,18.27,33
2025,11110670,창신1동,화초,181964894.59,4.53,163002125,11.63,34
2025,11110670,창신1동,철물점,181428798.18,4.53,168000000,7.99,35
2025,11110670,창신1동,제과점,173386480.38,4.53,166433554,4.18,36
2025,11110670,창신1동,섬유제품,134570267.81,4.53,131279324,2.51,37
2025,11110670,창신1동,가방,133983094.69,4.53,86721377,54.50,38
2025,11110670,창신1동,일반교습학원,112087532.36,4.53,112727501,-0.57,39
2025,11110670,창신1동,미곡판매,70597587.30,4.53,61368558,15.04,40
2025,11110670,창신1동,골프연습장,64475485.55,4.53,40032285,61.06,41
2025,11110670,창신1동,예술학원,51763583.16,4.53,43924285,17.85,42
2025,11110670,창신1동,전자상거래업,50392261.92,4.53,31749815,58.72,43
2025,11110670,창신1동,피부관리실,33565371.88,4.53,11660724,187.85,44
2025,11110670,창신1동,네일숍,27444452.04,4.53,22703495,20.88,45
2025,11110670,창신1동,가전제품,12554622.93,4.53,12000000,4.62,46
2025,11110680,창신2동,한식음식점,20840710490.21,4.53,17964914226,16.01,1
2025,11110680,창신2동,슈퍼마켓,13628296434.82,4.53,13084890266,4.15,2
2025,11110680,창신2동,일반의원,5034982647.68,4.53,4283414888,17.55,3
2025,11110680,창신2동,육류판매,3813800694.59,4.53,3683523501,3.54,4
2025,11110680,창신2동,의약품,3706910054.09,4.53,3489500674,6.23,5
2025,11110680,창신2동,호프-간이주점,3417808641.88,4.53,1995510487,71.27,6
2025,11110680,창신2동,중식음식점,1665044383.58,4.53,1580765954,5.33,7
2025,11110680,창신2동,화장품,1316744992.36,4.53,885859549,48.64,8
2025,11110680,창신2동,치킨전문점,1234446759.87,4.53,1129866791,9.26,9
2025,11110680,창신2동,일반의류,857306237.48,4.53,783035606,9.48,10
2025,11110680,창신2동,반찬가게,806178979.73,4.53,300000000,168.73,11
2025,11110680,창신2동,청과상,761300855.99,4.53,446013182,70.69,12
2025,11110680,창신2동,양식음식점,671074525.35,4.53,459234165,46.13,13
2025,11110680,창신2동,커피-음료,616601216.80,4.53,544920207,13.15,14
2025,11110680,창신2동,미용실,426367243.19,4.53,439100126,-2.90,15
2025,11110680,창신2동,분식전문점,378227222.91,4.53,383860889,-1.47,16
2025,11110680,창신2동,노래방,212546717.87,4.53,188880472,12.53,17
2025,11110680,창신2동,시계및귀금속,191085783.13,4.53,185208999,3.17,18
2025,11110680,창신2동,한의원,182181680.69,4.53,129824846,40.33,19
2025,11110680,창신2동,의료기기,120041081.05,4.53,84696391,41.73,20
2025,11110680,창신2동,당구장,89887545.94,4.53,57261991,56.98,21
2025,11110680,창신2동,여관,36493228.50,4.53,15212731,139.89,22
2025,11110680,창신2동,철물점,19131700.14,4.53,8219927,132.75,23
2025,11110680,창신2동,제과점,18202654.02,4.53,7124574,155.49,24
2025,11110690,창신3동,슈퍼마켓,3021043908.85,4.53,5652341,53347.66,1
2025,11110690,창신3동,편의점,654866938.77,4.53,448865784,45.89,2
2025,11110690,창신3동,미용실,598151741.30,4.53,381474176,56.80,3
2025,11110690,창신3동,한식음식점,452268473.56,4.53,427023435,5.91,4
2025,11110690,창신3동,일반의류,413122574.93,4.53,233844054,76.67,5
2025,11110690,창신3동,예술학원,412119402.11,4.53,10529247,3814.04,6
2025,11110690,창신3동,커피-음료,259087604.31,4.53,158237787,63.73,7
2025,11110690,창신3동,치킨전문점,247654189.22,4.53,193498476,27.99,8
2025,11110690,창신3동,육류판매,219647824.74,4.53,129437223,69.69,9
2025,11110700,숭인1동,한식음식점,26589369770.35,4.53,2827843913,840.27,1
2025,11110700,숭인1동,슈퍼마켓,8587240818.64,4.53,1601576316,436.17,2
2025,11110700,숭인1동,의약품,1878261953.16,4.53,1495594330,25.59,3
2025,11110700,숭인1동,일반의원,1859331037.22,4.53,1295114911,43.56,4
2025,11110700,숭인1동,편의점,1797332191.46,4.53,1297453555,38.53,5
2025,11110700,숭인1동,핸드폰,1701134000.19,4.53,1256404330,35.40,6
2025,11110700,숭인1동,한의원,1499003991.12,4.53,1209875275,23.90,7
2025,11110700,숭인1동,치과의원,1125255728.37,4.53,969225501,16.10,8
2025,11110700,숭인1동,일반교습학원,994673153.16,4.53,702111249,41.67,9
2025,11110700,숭인1동,일반의류,629416996.84,4.53,566591453,11.09,10
2025,11110700,숭인1동,호프-간이주점,528886456.25,4.53,427563586,23.70,11
2025,11110700,숭인1동,화장품,441197759.35,4.53,320789792,37.53,12
2025,11110700,숭인1동,미용실,414791930.25,4.53,387554906,7.03,13
2025,11110700,숭인1동,분식전문점,345316618.65,4.53,240382498,43.65,14
2025,11110700,숭인1동,조명용품,307863353.65,4.53,350070,87843.37,15
2025,11110700,숭인1동,커피-음료,220649747.35,4.53,143143135,54.15,16
2025,11110700,숭인1동,패스트푸드점,201766847.51,4.53,90797038,122.22,17
2025,11110700,숭인1동,치킨전문점,199667461.41,4.53,137827539,44.87,18
2025,11110700,숭인1동,네일숍,164100476.59,4.53,34782154,371.80,19
2025,11110700,숭인1동,인테리어,77931298.50,4.53,1009419,7620.41,20
2025,11110700,숭인1동,예술학원,74698050.54,4.53,59958172,24.58,21
2025,11110710,숭인2동,일반의류,25611996071.74,4.53,22218860960,15.27,1
2025,11110710,숭인2동,한식음식점,24253847446.01,4.53,23123632606,4.89,2
2025,11110710,숭인2동,일반의원,15855141885.42,4.53,14409992229,10.03,3
2025,11110710,숭인2동,치과의원,12448534021.82,4.53,11284724749,10.31,4
2025,11110710,숭인2동,슈퍼마켓,11664184355.22,4.53,9670485959,20.62,5
2025,11110710,숭인2동,편의점,8033143916.85,4.53,7814951928,2.79,6
2025,11110710,숭인2동,의약품,6234785405.90,4.53,5224842649,19.33,7
2025,11110710,숭인2동,호프-간이주점,3199844377.24,4.53,2700617219,18.49,8
2025,11110710,숭인2동,육류판매,2528475529.64,4.53,2452201572,3.11,9
2025,11110710,숭인2동,반찬가게,2460080317.89,4.53,1915389584,28.44,10
2025,11110710,숭인2동,제과점,2034362479.93,4.53,1855636695,9.63,11
2025,11110710,숭인2동,분식전문점,1741400990.40,4.53,1605195195,8.49,12
2025,11110710,숭인2동,커피-음료,1701978411.86,4.53,1539393967,10.56,13
2025,11110710,숭인2동,일식음식점,1544828272.19,4.53,1370011786,12.76,14
2025,11110710,숭인2동,치킨전문점,1543291639.60,4.53,1451282364,6.34,15
2025,11110710,숭인2동,신발,1499609846.12,4.53,1371512575,9.34,16
2025,11110710,숭인2동,가방,1321196746.59,4.53,1215550405,8.69,17
2025,11110710,숭인2동,여관,1162367511.26,4.53,976233172,19.07,18
2025,11110710,숭인2동,서적,922528675.46,4.53,875503791,5.37,19
2025,11110710,숭인2동,중식음식점,905262589.55,4.53,876829640,3.24,20
2025,11110710,숭인2동,조명용품,890360963.76,4.53,872536268,2.04,21
2025,11110710,숭인2동,안경,878703205.75,4.53,848620191,3.54,22
2025,11110710,숭인2동,노래방,689791231.12,4.53,629947187,9.50,23
2025,11110710,숭인2동,PC방,646786625.16,4.53,518316671,24.79,24
2025,11110710,숭인2동,전자상거래업,500572313.37,4.53,513016066,-2.43,25
2025,11110710,숭인2동,가전제품,413696266.10,4.53,209095928,97.85,26
2025,11110710,숭인2동,섬유제품,402173210.18,4.53,395314862,1.73,27
2025,11110710,숭인2동,미용실,355303934.22,4.53,379993359,-6.50,28
2025,11110710,숭인2동,패스트푸드점,279731171.75,4.53,226043394,23.75,29
2025,11110710,숭인2동,청과상,263847290.23,4.53,154158850,71.15,30
2025,11110710,숭인2동,당구장,212347987.20,4.53,164479955,29.10,31
2025,11110710,숭인2동,핸드폰,195302249.04,4.53,199039737,-1.88,32
2025,11110710,숭인2동,화장품,136459909.74,4.53,101182853,34.86,33
2025,11110710,숭인2동,스포츠클럽,132374380.00,4.53,94457650,40.14,34
2025,11110710,숭인2동,한의원,98066494.13,4.53,89290848,9.83,35
2025,11110710,숭인2동,네일숍,97680632.78,4.53,72117696,35.45,36
2025,11110710,숭인2동,화초,94730190.11,4.53,55856938,69.59,37
2025,11110710,숭인2동,문구,84506733.80,4.53,63945692,32.15,38
2025,11110710,숭인2동,세탁소,67824981.91,4.53,66406627,2.14,39
2025,11110710,숭인2동,철물점,52508821.09,4.53,14604375,259.54,40
2025,11110710,숭인2동,시계및귀금속,33882304.55,4.53,31954983,6.03,41
2025,11110710,숭인2동,미곡판매,28389079.36,4.53,22593441,25.65,42
2025,11140520,소공동,한식음식점,223593222598.19,4.53,205373076802,8.87,1
2025,11140520,소공동,커피-음료,76886878758.42,4.53,73387800512,4.77,2
2025,11140520,소공동,시계및귀금속,62101131394.21,4.53,69903077938,-11.16,3
2025,11140520,소공동,여관,43779536680.56,4.53,43688319396,0.21,4
2025,11140520,소공동,편의점,28602764657.76,4.53,27105797939,5.52,5
2025,11140520,소공동,치과의원,24116009293.63,4.53,23135590712,4.24,6
2025,11140520,소공동,슈퍼마켓,21053452957.51,4.53,22258880167,-5.42,7
2025,11140520,소공동,호프-간이주점,19233235284.25,4.53,17528940295,9.72,8
2025,11140520,소공동,양식음식점,17941782823.46,4.53,16922448751,6.02,9
2025,11140520,소공동,일반의원,17319429556.57,4.53,16429647299,5.42,10
2025,11140520,소공동,분식전문점,13389519692.98,4.53,12878528528,3.97,11
2025,11140520,소공동,일식음식점,10949131878.08,4.53,11868810842,-7.75,12
2025,11140520,소공동,제과점,8525172571.88,4.53,8721060821,-2.25,13
2025,11140520,소공동,중식음식점,8258561637.23,4.53,8898977029,-7.20,14
2025,11140520,소공동,가방,7161764658.93,4.53,7441420930,-3.76,15
2025,11140520,소공동,패스트푸드점,7037261689.81,4.53,6964139412,1.05,16
2025,11140520,소공동,미곡판매,6919461285.57,4.53,5365865687,28.95,17
2025,11140520,소공동,안경,5858365513.56,4.53,6379113923,-8.16,18
2025,11140520,소공동,의약품,5727695888.07,4.53,5786845898,-1.02,19
2025,11140520,소공동,일반의류,3874474470.47,4.53,4327145168,-10.46,20
2025,11140520,소공동,한의원,3574898438.61,4.53,3706915555,-3.56,21
2025,11140520,소공동,화장품,3332312021.55,4.53,3632335328,-8.26,22
2025,11140520,소공동,치킨전문점,2831591385.44,4.53,3036616506,-6.75,23
2025,11140520,소공동,반찬가게,2440010090.28,4.53,2436914874,0.13,24
2025,11140520,소공동,문구,1715755517.34,4.53,1815363085,-5.49,25
2025,11140520,소공동,화초,1595007594.01,4.53,1818900753,-12.31,26
2025,11140520,소공동,미용실,1479873609.70,4.53,1289745706,14.74,27
2025,11140520,소공동,스포츠 강습,1023818094.67,4.53,996218242,2.77,28
2025,11140520,소공동,예술학원,612589742.62,4.53,581852297,5.28,29
2025,11140520,소공동,스포츠클럽,544596549.74,4.53,487594513,11.69,30
2025,11140520,소공동,부동산중개업,489482146.20,4.53,530876637,-7.80,31
2025,11140520,소공동,노래방,453255036.58,4.53,256969113,76.39,32
2025,11140520,소공동,골프연습장,428561725.74,4.53,245471365,74.59,33
2025,11140520,소공동,핸드폰,416703260.45,4.53,415193189,0.36,34
2025,11140520,소공동,당구장,367005678.05,4.53,377675554,-2.83,35
2025,11140520,소공동,신발,331681004.19,4.53,350540499,-5.38,36
2025,11140520,소공동,가전제품,86834592.72,4.53,61278558,41.70,37
2025,11140520,소공동,전자상거래업,72039082.77,4.53,71325073,1.00,38
2025,11140520,소공동,피부관리실,58395973.23,4.53,77700559,-24.84,39
2025,11140520,소공동,세탁소,42186014.49,4.53,33733179,25.06,40
2025,11140520,소공동,외국어학원,39788340.46,4.53,19589969,103.11,41
2025,11140520,소공동,네일숍,24483921.75,4.53,8503731,187.92,42
2025,11140520,소공동,조명용품,16568582.88,4.53,2026666,717.53,43
2025,11140540,회현동,일반의류,227610157404.94,4.53,222804571353,2.16,1
2025,11140540,회현동,한식음식점,85543417454.52,4.53,85597862219,-0.06,2
2025,11140540,회현동,육류판매,76849145121.37,4.53,86834549834,-11.50,3
2025,11140540,회현동,화장품,68283127530.85,4.53,61753481856,10.57,4
2025,11140540,회현동,반찬가게,51273643619.44,4.53,53923338354,-4.91,5
2025,11140540,회현동,청과상,43777855118.34,4.53,42536387452,2.92,6
2025,11140540,회현동,커피-음료,35779351958.11,4.53,38102764456,-6.10,7
2025,11140540,회현동,일반의원,35402429958.71,4.53,35240835197,0.46,8
2025,11140540,회현동,의료기기,34682334529.06,4.53,34226615220,1.33,9
2025,11140540,회현동,편의점,32717509164.92,4.53,32302083026,1.29,10
2025,11140540,회현동,안경,23642254771.91,4.53,26035030816,-9.19,11
2025,11140540,회현동,치과의원,21437789029.53,4.53,21184739214,1.19,12
2025,11140540,회현동,신발,21193618631.01,4.53,21206658201,-0.06,13
2025,11140540,회현동,슈퍼마켓,20817527293.35,4.53,20048181203,3.84,14
2025,11140540,회현동,의약품,15818976723.31,4.53,15841127665,-0.14,15
2025,11140540,회현동,시계및귀금속,15476471519.91,4.53,14419014022,7.33,16
2025,11140540,회현동,인테리어,15247130661.49,4.53,14351872481,6.24,17
2025,11140540,회현동,호프-간이주점,13013133009.36,4.53,13886564582,-6.29,18
2025,11140540,회현동,화초,12972392219.84,4.53,13423874099,-3.36,19
2025,11140540,회현동,일식음식점,10298097599.98,4.53,9876456342,4.27,20
2025,11140540,회현동,분식전문점,10001587992.27,4.53,10750049512,-6.96,21
