iter	Passed	Remaining
1662	131256	105526
1663	131315	105431
1664	131374	105336
1665	131430	105239
1666	131486	105141
1667	131558	105057
1668	131613	104959
1669	131668	104861
1670	131726	104766
1671	131776	104664
1672	131831	104566
1673	131890	104472
1674	131945	104375
1675	132000	104276
1676	132057	104181
1677	132114	104085
1678	132173	103991
1679	132229	103894
1680	132281	103795
1681	132341	103701
1682	132395	103603
1683	132453	103508
1684	132507	103410
1685	132563	103314
1686	132624	103222
1687	132680	103126
1688	132737	103030
1689	132793	102934
1690	132849	102838
1691	132905	102742
1692	132962	102647
1693	133018	102551
1694	133076	102456
1695	133131	102360
1696	133187	102264
1697	133243	102168
1698	133298	102072
1699	133355	101977
1700	133415	101884
1701	133472	101790
1702	133528	101694
1703	133585	101600
1704	133635	101500
1705	133695	101407
1706	133753	101314
1707	133814	101222
1708	133866	101124
1709	133918	101026
1710	133977	100933
1711	134033	100838
1712	134089	100743
1713	134149	100650
1714	134205	100556
1715	134262	100461
1716	134317	100366
1717	134378	100275
1718	134433	100179
1719	134488	100084
1720	134539	99986
1721	134595	99891
1722	134651	99796
1723	134711	99704
1724	134768	99611
1725	134826	99518
1726	134886	99427
1727	134946	99335
1728	135011	99248
1729	135070	99155
1730	135128	99063
1731	135184	98968
1732	135241	98875
1733	135298	98781
1734	135359	98691
1735	135416	98598
1736	135473	98505
1737	135529	98411
1738	135587	98318
1739	135642	98224
1740	135699	98130
1741	135756	98037
1742	135811	97943
1743	135870	97851
1744	135925	97757
1745	135980	97662
1746	136033	97567
1747	136088	97472
1748	136143	97378
1749	136200	97286
1750	136254	97191
1751	136310	97097
1752	136365	97003
1753	136423	96912
1754	136477	96817
1755	136536	96726
1756	136595	96635
1757	136651	96542
1758	136710	96451
1759	136765	96357
1760	136821	96264
1761	136897	96185
1762	136958	96096
1763	137017	96005
1764	137077	95915
1765	137134	95822
1766	137189	95729
1767	137243	95635
1768	137297	95541
1769	137353	95449
1770	137411	95357
1771	137466	95264
1772	137538	95182
1773	137594	95090
1774	137651	94998
1775	137709	94907
1776	137763	94814
1777	137818	94721
1778	137873	94628
1779	137928	94535
1780	137982	94441
1781	138037	94348
1782	138091	94255
1783	138145	94161
1784	138199	94068
1785	138253	93974
1786	138307	93882
1787	138362	93789
1788	138420	93698
1789	138479	93609
1790	138538	93519
1791	138598	93430
1792	138654	93338
1793	138709	93246
1794	138765	93154
1795	138822	93063
1796	138888	92978
1797	138942	92885
1798	138996	92793
1799	139054	92703
1800	139110	92611
1801	139170	92522
1802	139224	92430
1803	139279	92338
1804	139333	92246
1805	139389	92154
1806	139446	92063
1807	139502	91973
1808	139557	91881
1809	139618	91793
1810	139676	91703
1811	139733	91613
1812	139788	91522
1813	139853	91436
1814	139908	91344
1815	139963	91253
1816	140017	91161
1817	140069	91068
1818	140127	90978
1819	140185	90889
1820	140240	90798
1821	140297	90708
1822	140355	90618
1823	140413	90529
1824	140475	90442
1825	140531	90352
1826	140586	90261
1827	140643	90172
1828	140698	90080
1829	140753	89990
1830	140818	89905
1831	140873	89814
1832	140928	89723
1833	140984	89633
1834	141040	89543
1835	141100	89455
1836	141156	89365
1837	141211	89275
1838	141267	89184
1839	141323	89095
1840	141379	89005
1841	141438	88917
1842	141494	88827
1843	141548	88736
1844	141602	88645
1845	141659	88556
1846	141714	88466
1847	141775	88379
1848	141830	88289
1849	141887	88200
1850	141960	88121
1851	142015	88031
1852	142076	87944
1853	142132	87855
1854	142189	87766
1855	142244	87676
1856	142299	87586
1857	142353	87496
1858	142408	87406
1859	142497	87337
1860	142553	87247
1861	142614	87161
1862	142669	87072
1863	142728	86984
1864	142784	86895
1865	142844	86809
1866	142903	86721
1867	142957	86631
1868	143025	86549
1869	143085	86463
1870	143142	86374
1871	143199	86286
1872	143253	86197
1873	143308	86107
1874	143364	86018
1875	143422	85930
1876	143477	85841
1877	143536	85754
1878	143592	85666
1879	143651	85579
1880	143706	85490
1881	143765	85403
1882	143820	85314
1883	143875	85225
1884	143929	85135
1885	143983	85046
1886	144040	84958
1887	144096	84870
1888	144153	84782
1889	144209	84694
1890	144264	84605
1891	144320	84517
1892	144376	84429
1893	144432	84341
1894	144491	84254
1895	144548	84167
1896	144603	84078
1897	144658	83990
1898	144714	83902
1899	144768	83813
1900	144823	83724
1901	144879	83637
1902	144936	83549
1903	144993	83462
1904	145049	83374
1905	145118	83294
1906	145199	83221
1907	145268	83140
1908	145325	83053
1909	145383	82967
1910	145440	82880
1911	145503	82796
1912	145559	82709
1913	145628	82629
1914	145685	82542
1915	145742	82455
1916	145798	82368
1917	145855	82281
1918	145911	82193
1919	145967	82106
1920	146024	82020
1921	146080	81933
1922	146138	81846
1923	146198	81761
1924	146255	81674
1925	146311	81588
1926	146371	81503
1927	146426	81415
1928	146482	81328
1929	146537	81240
1930	146593	81154
1931	146650	81067
1932	146706	80980
1933	146760	80892
1934	146816	80806
1935	146874	80720
1936	146929	80633
1937	146984	80545
1938	147038	80457
1939	147093	80370
1940	147150	80284
1941	147205	80197
1942	147261	80110
1943	147321	80026
1944	147376	79939
1945	147434	79854
1946	147494	79769
1947	147560	79688
1948	147617	79603
1949	147672	79516
1950	147729	79430
1951	147788	79345
1952	147845	79259
1953	147903	79174
1954	147962	79090
1955	148021	79005
1956	148080	78920
1957	148141	78837
1958	148199	78752
1959	148259	78668
1960	148325	78587
1961	148383	78502
1962	148443	78418
1963	148503	78334
1964	148561	78249
1965	148619	78165
1966	148679	78081
1967	148742	77998
1968	148801	77915
1969	148873	77837
1970	148952	77763
1971	149013	77680
1972	149073	77596
1973	149135	77514
1974	149196	77431
1975	149257	77348
1976	149317	77264
1977	149380	77182
1978	149448	77103
1979	149509	77019
1980	149569	76936
1981	149630	76853
1982	149690	76770
1983	149748	76685
1984	149806	76601
1985	149864	76516
1986	149922	76432
1987	149980	76348
1988	150039	76264
1989	150096	76179
1990	150159	76097
1991	150218	76014
1992	150276	75929
1993	150360	75858
1994	150421	75776
1995	150479	75692
1996	150540	75609
1997	150600	75526
1998	150660	75443
1999	150719	75359
2000	150777	75275
2001	150840	75194
2002	150915	75118
2003	150974	75035
2004	151043	74956
2005	151104	74874
2006	151166	74792
2007	151224	74708
2008	151285	74625
2009	151343	74542
2010	151406	74461
2011	151465	74377
2012	151524	74294
2013	151584	74211
2014	151643	74128
2015	151702	74045
2016	151761	73962
2017	151820	73878
2018	151880	73796
2019	151940	73713
2020	151997	73629
2021	152053	73545
2022	152110	73460
2023	152165	73376
2024	152222	73292
2025	152278	73208
2026	152333	73123
2027	152385	73036
2028	152438	72951
2029	152503	72871
2030	152561	72787
2031	152615	72702
2032	152672	72619
2033	152727	72534
2034	152785	72450
2035	152840	72366
2036	152894	72281
2037	152950	72197
2038	153005	72113
2039	153060	72028
2040	153115	71944
2041	153174	71861
2042	153230	71777
2043	153300	71700
2044	153357	71616
2045	153413	71532
2046	153471	71450
2047	153533	71368
2048	153594	71287
2049	153652	71205
2050	153711	71122
2051	153770	71040
2052	153830	70958
2053	153891	70877
2054	153953	70796
2055	154035	70724
2056	154112	70650
2057	154173	70569
2058	154228	70485
2059	154282	70400
2060	154340	70318
2061	154398	70235
2062	154456	70152
2063	154514	70070
2064	154574	69988
2065	154629	69905
2066	154683	69821
2067	154739	69737
2068	154793	69653
2069	154848	69569
2070	154905	69487
2071	154965	69405
2072	155020	69321
2073	155074	69237
2074	155128	69153
2075	155188	69072
2076	155248	68991
2077	155310	68910
2078	155360	68825
2079	155414	68741
2080	155473	68659
2081	155529	68576
2082	155588	68494
2083	155661	68419
2084	155718	68336
2085	155775	68254
2086	155832	68171
2087	155887	68089
2088	155944	68006
2089	156000	67923
2090	156055	67840
2091	156110	67757
2092	156166	67674
2093	156222	67591
2094	156280	67510
2095	156335	67427
2096	156395	67346
2097	156450	67263
2098	156506	67180
2099	156562	67098
2100	156620	67016
2101	156676	66934
2102	156733	66852
2103	156794	66771
2104	156854	66691
2105	156911	66608
2106	156970	66528
2107	157028	66446
2108	157084	66364
2109	157143	66283
2110	157200	66201
2111	157269	66124
2112	157331	66044
2113	157387	65962
2114	157446	65881
2115	157505	65800
2116	157563	65719
2117	157625	65640
2118	157682	65558
2119	157741	65477
2120	157798	65395
2121	157859	65315
2122	157918	65235
2123	157976	65153
2124	158030	65071
2125	158086	64989
2126	158142	64907
2127	158197	64825
2128	158253	64743
2129	158308	64661
2130	158363	64579
2131	158420	64497
2132	158477	64416
2133	158534	64335
2134	158589	64252
2135	158644	64170
2136	158701	64089
2137	158756	64007
2138	158812	63925
2139	158871	63845
2140	158927	63764
2141	159012	63694
2142	159077	63616
2143	159145	63539
2144	159203	63458
2145	159260	63377
2146	159316	63296
2147	159373	63215
2148	159428	63133
2149	159484	63052
2150	159553	62975
2151	159611	62895
2152	159670	62815
2153	159730	62735
2154	159816	62665
2155	159874	62585
2156	159933	62505
2157	159987	62423
2158	160044	62342
2159	160101	62261
2160	160159	62181
2161	160215	62100
2162	160271	62018
2163	160325	61937
2164	160381	61856
2165	160436	61774
2166	160491	61693
2167	160547	61612
2168	160604	61531
2169	160664	61452
2170	160725	61373
2171	160784	61293
2172	160844	61214
2173	160924	61142
2174	160981	61061
2175	161055	60987
2176	161113	60907
2177	161174	60828
2178	161238	60751
2179	161309	60676
2180	161366	60595
2181	161421	60514
2182	161493	60439
2183	161552	60360
2184	161611	60280
2185	161665	60199
2186	161721	60118
2187	161776	60037
2188	161834	59958
2189	161892	59878
2190	161951	59798
2191	162005	59717
2192	162060	59636
2193	162115	59555
2194	162174	59476
2195	162231	59396
2196	162288	59316
2197	162344	59235
2198	162415	59161
2199	162475	59081
2200	162529	59001
2201	162585	58920
2202	162641	58840
2203	162703	58762
2204	162762	58682
2205	162822	58604
2206	162879	58524
2207	162934	58443
2208	162989	58363
2209	163049	58284
2210	163110	58206
2211	163168	58127
2212	163223	58046
2213	163280	57966
2214	163337	57886
2215	163393	57807
2216	163451	57727
2217	163507	57647
2218	163564	57568
2219	163625	57489
2220	163684	57411
2221	163743	57332
2222	163804	57254
2223	163888	57184
2224	163944	57104
2225	164001	57024
2226	164061	56946
2227	164116	56866
2228	164207	56798
2229	164263	56718
2230	164318	56638
2231	164372	56558
2232	164428	56478
2233	164486	56399
2234	164544	56320
2235	164604	56242
2236	164663	56163
2237	164720	56084
2238	164773	56003
2239	164830	55924
2240	164899	55849
2241	164954	55769
2242	165011	55690
2243	165096	55620
2244	165155	55542
2245	165213	55463
2246	165269	55384
2247	165324	55304
2248	165381	55225
2249	165435	55145
2250	165490	55065
2251	165549	54986
2252	165608	54908
2253	165663	54829
2254	165720	54750
2255	165779	54671
2256	165838	54593
2257	165895	54514
2258	165953	54436
2259	166010	54357
2260	166066	54278
2261	166123	54199
2262	166178	54119
2263	166237	54041
2264	166293	53962
2265	166351	53884
2266	166417	53808
2267	166476	53730
2268	166549	53656
2269	166625	53584
2270	166688	53507
2271	166789	53443
2272	166865	53370
2273	166921	53291
2274	166976	53212
2275	167036	53134
2276	167089	53054
2277	167144	52975
2278	167195	52895
2279	167248	52815
2280	167306	52737
2281	167360	52657
2282	167412	52577
2283	167466	52498
2284	167521	52419
2285	167576	52340
2286	167630	52260
2287	167683	52181
2288	167736	52101
2289	167792	52023
2290	167847	51943
2291	167899	51864
2292	167953	51785
2293	168008	51706
2294	168062	51627
2295	168118	51548
2296	168189	51474
2297	168245	51396
2298	168299	51317
2299	168356	51238
2300	168413	51160
2301	168466	51081
2302	168518	51001
2303	168574	50923
2304	168628	50844
2305	168696	50769
2306	168759	50693
2307	168814	50614
2308	168870	50536
2309	168929	50459
2310	168985	50381
2311	169040	50302
2312	169101	50225
2313	169158	50148
2314	169212	50069
2315	169273	49992
2316	169334	49916
2317	169396	49839
2318	169452	49761
2319	169508	49683
2320	169567	49606
2321	169624	49528
2322	169683	49451
2323	169743	49374
2324	169813	49300
2325	169874	49224
2326	169934	49147
2327	169992	49069
2328	170047	48991
2329	170107	48914
2330	170161	48836
2331	170218	48758
2332	170275	48681
2333	170330	48603
2334	170384	48525
2335	170449	48449
2336	170516	48374
2337	170573	48297
2338	170630	48220
2339	170699	48145
2340	170757	48068
2341	170839	47998
2342	170899	47921
2343	170954	47844
2344	171011	47766
2345	171070	47689
2346	171127	47612
2347	171183	47534
2348	171243	47458
2349	171302	47381
2350	171361	47304
2351	171427	47229
2352	171486	47153
2353	171545	47076
2354	171603	46999
2355	171663	46923
2356	171736	46850
2357	171805	46776
2358	171871	46701
2359	171931	46625
2360	171987	46548
2361	172044	46471
2362	172101	46393
2363	172158	46316
2364	172214	46239
2365	172269	46161
2366	172325	46084
2367	172381	46007
2368	172438	45930
2369	172499	45854
2370	172569	45780
2371	172624	45703
2372	172678	45625
2373	172735	45548
2374	172795	45472
2375	172853	45395
2376	172908	45318
2377	172969	45242
2378	173027	45166
2379	173082	45088
2380	173138	45011
2381	173194	44934
2382	173252	44857
2383	173307	44780
2384	173365	44704
2385	173423	44627
2386	173479	44550
2387	173538	44474
2388	173597	44398
2389	173655	44322
2390	173709	44244
2391	173767	44168
2392	173827	44092
2393	173885	44016
2394	173943	43939
2395	174001	43863
2396	174057	43786
2397	174116	43710
2398	174169	43633
2399	174232	43558
2400	174291	43482
2401	174357	43408
2402	174416	43331
2403	174475	43255
2404	174534	43180
2405	174596	43104
2406	174653	43028
2407	174708	42951
2408	174767	42875
2409	174827	42800
2410	174883	42723
2411	174938	42646
2412	175023	42577
2413	175097	42504
2414	175151	42428
2415	175209	42351
2416	175270	42276
2417	175333	42201
2418	175389	42125
2419	175458	42052
2420	175521	41977
2421	175591	41904
2422	175657	41830
2423	175723	41756
2424	175798	41684
2425	175864	41610
2426	175925	41534
2427	175985	41459
2428	176044	41383
2429	176105	41308
2430	176160	41232
2431	176224	41157
2432	176283	41082
2433	176343	41006
2434	176401	40931
2435	176468	40857
2436	176528	40781
2437	176589	40706
2438	176650	40631
2439	176712	40556
2440	176772	40481
2441	176831	40406
2442	176891	40330
2443	176951	40255
2444	177010	40180
2445	177073	40105
2446	177135	40031
2447	177194	39955
2448	177252	39879
2449	177313	39805
2450	177373	39729
2451	177434	39654
2452	177497	39580
2453	177561	39506
2454	177623	39431
2455	177684	39356
2456	177740	39280
2457	177799	39205
2458	177861	39130
2459	177920	39055
2460	177977	38979
2461	178033	38904
2462	178091	38828
2463	178147	38752
2464	178206	38677
2465	178262	38601
2466	178320	38526
2467	178378	38451
2468	178432	38375
2469	178492	38299
2470	178547	38224
2471	178606	38148
2472	178662	38073
2473	178726	37999
2474	178783	37923
2475	178842	37848
2476	178902	37773
2477	178964	37699
2478	179018	37623
2479	179085	37550
2480	179141	37474
2481	179199	37399
2482	179254	37323
2483	179313	37248
2484	179372	37173
2485	179427	37098
2486	179482	37022
2487	179542	36947
2488	179613	36875
2489	179668	36799
2490	179735	36726
2491	179789	36650
2492	179844	36574
2493	179900	36499
2494	179956	36424
2495	180015	36349
2496	180073	36274
2497	180131	36199
2498	180190	36124
2499	180247	36049
2500	180305	35974
2501	180360	35899
2502	180438	35828
2503	180569	35767
2504	180678	35703
2505	180793	35639
2506	180906	35575
2507	181012	35509
2508	181125	35445
2509	181233	35380
2510	181351	35316
2511	181459	35251
2512	181572	35187
2513	181682	35122
2514	181793	35057
2515	181918	34995
2516	182027	34930
2517	182133	34864
2518	182251	34800
2519	182362	34735
2520	182482	34672
2521	182599	34608
2522	182712	34543
2523	182827	34479
2524	182946	34415
2525	183056	34350
2526	183169	34285
2527	183280	34220
2528	183396	34155
2529	183505	34089
2530	183646	34030
2531	183759	33965
2532	183867	33899
2533	183980	33833
2534	184089	33767
2535	184205	33703
2536	184352	33644
2537	184460	33577
2538	184582	33514
2539	184691	33448
2540	184803	33382
2541	184914	33316
2542	185029	33251
2543	185147	33186
2544	185259	33121
2545	185378	33056
2546	185484	32989
2547	185594	32923
2548	185706	32857
2549	185820	32791
2550	185936	32726
2551	186044	32659
2552	186149	32592
2553	186263	32526
2554	186376	32460
2555	186493	32395
2556	186627	32333
2557	186754	32269
2558	186865	32203
2559	186990	32138
2560	187111	32074
2561	187229	32008
2562	187367	31946
2563	187486	31881
2564	187608	31816
2565	187728	31751
2566	187846	31685
2567	187970	31621
2568	188101	31557
2569	188217	31491
2570	188345	31427
2571	188483	31365
2572	188605	31299
2573	188728	31234
2574	188850	31169
2575	188980	31105
2576	189089	31038
2577	189208	30972
2578	189328	30906
2579	189454	30841
2580	189580	30776
2581	189692	30709
2582	189821	30644
2583	189950	30580
2584	190077	30515
2585	190207	30450
2586	190330	30385
2587	190449	30318
2588	190567	30252
2589	190688	30186
2590	190809	30120
2591	190946	30056
2592	191067	29990
2593	191203	29926
2594	191333	29861
2595	191461	29795
2596	191583	29729
2597	191699	29662
2598	191824	29596
2599	191944	29529
2600	192075	29464
2601	192193	29397
2602	192307	29329
2603	192419	29261
2604	192527	29193
2605	192635	29124
2606	192740	29055
2607	192849	28986
2608	192966	28919
2609	193087	28852
2610	193207	28785
2611	193316	28716
2612	193432	28648
2613	193540	28579
2614	193653	28511
2615	193762	28442
2616	193868	28372
2617	193976	28303
2618	194083	28234
2619	194192	28165
2620	194299	28095
2621	194405	28026
2622	194530	27959
2623	194639	27890
2624	194748	27821
2625	194854	27751
2626	194964	27682
2627	195070	27612
2628	195175	27542
2629	195285	27473
2630	195397	27404
2631	195509	27335
2632	195622	27266
2633	195729	27197
2634	195840	27127
2635	195947	27058
2636	196060	26988
2637	196170	26919
2638	196279	26849
2639	196393	26780
2640	196503	26711
2641	196614	26641
2642	196722	26572
2643	196854	26505
2644	196961	26435
2645	197069	26365
2646	197188	26296
2647	197297	26226
2648	197412	26157
2649	197521	26087
2650	197631	26017
2651	197746	25948
2652	197849	25877
2653	197955	25807
2654	198064	25737
2655	198174	25667
2656	198289	25597
2657	198397	25527
2658	198506	25457
2659	198619	25387
2660	198728	25317
2661	198836	25246
2662	198944	25176
2663	199051	25105
2664	199164	25035
2665	199272	24965
2666	199390	24895
2667	199517	24827
2668	199628	24757
2669	199739	24686
2670	199849	24616
2671	199960	24546
2672	200071	24475
2673	200182	24405
2674	200293	24334
2675	200406	24264
2676	200515	24193
2677	200629	24123
2678	200733	24052
2679	200845	23981
2680	200955	23910
2681	201076	23841
2682	201189	23770
2683	201297	23699
2684	201415	23629
2685	201540	23560
2686	201647	23489
2687	201755	23418
2688	201868	23347
2689	201984	23277
2690	202094	23205
2691	202212	23135
2692	202321	23064
2693	202428	22992
2694	202544	22922
2695	202652	22851
2696	202761	22779
2697	202869	22708
2698	202978	22636
2699	203084	22564
2700	203208	22495
2701	203320	22423
2702	203434	22352
2703	203546	22281
2704	203652	22209
2705	203765	22138
2706	203872	22066
2707	203979	21994
2708	204089	21923
2709	204200	21851
2710	204325	21781
2711	204432	21709
2712	204543	21638
2713	204654	21566
2714	204763	21494
2715	204869	21422
2716	205052	21358
2717	205174	21287
2718	205283	21215
2719	205391	21143
2720	205498	21071
2721	205605	20998
2722	205712	20926
2723	205820	20854
2724	205933	20782
2725	206047	20710
2726	206156	20638
2727	206272	20566
2728	206383	20494
2729	206504	20423
2730	206623	20352
2731	206731	20279
2732	206849	20208
2733	206967	20136
2734	207089	20065
2735	207200	19992
2736	207318	19921
2737	207427	19848
2738	207552	19777
2739	207670	19705
2740	207781	19633
2741	207889	19560
2742	208004	19488
2743	208119	19416
2744	208232	19343
2745	208340	19271
2746	208452	19198
2747	208584	19127
2748	208754	19060
2749	208864	18987
2750	208990	18916
2751	209101	18843
2752	209212	18770
2753	209319	18697
2754	209435	18624
2755	209547	18552
2756	209659	18479
2757	209770	18406
2758	209882	18333
2759	210001	18260
2760	210107	18187
2761	210217	18114
2762	210335	18041
2763	210453	17969
2764	210571	17896
2765	210686	17823
2766	210793	17750
2767	210908	17677
2768	211018	17603
2769	211129	17530
2770	211242	17457
2771	211354	17384
2772	211469	17311
2773	211575	17237
2774	211684	17163
2775	211795	17090
2776	211907	17016
2777	212015	16942
2778	212125	16869
2779	212238	16795
2780	212353	16722
2781	212462	16648
2782	212587	16576
2783	212697	16502
2784	212805	16428
2785	212913	16354
2786	213024	16280
2787	213161	16208
2788	213286	16136
2789	213400	16062
2790	213531	15989
2791	213657	15917
2792	213771	15843
2793	213881	15769
2794	213995	15695
2795	214109	15621
2796	214224	15547
2797	214340	15474
2798	214455	15400
2799	214579	15327
2800	214697	15253
2801	214814	15179
2802	214935	15106
2803	215064	15033
2804	215174	14958
2805	215290	14884
2806	215405	14810
2807	215518	14736
2808	215641	14662
2809	215756	14588
2810	215876	14514
2811	215984	14439
2812	216106	14366
2813	216222	14291
2814	216339	14217
2815	216448	14142
2816	216559	14068
2817	216674	13993
2818	216787	13919
2819	216896	13844
2820	217003	13769
2821	217115	13694
2822	217227	13620
2823	217374	13547
2824	217483	13472
2825	217598	13397
2826	217710	13322
2827	217831	13248
2828	217945	13173
2829	218056	13098
2830	218164	13023
2831	218275	12948
2832	218384	12873
2833	218496	12798
2834	218604	12723
2835	218714	12647
2836	218831	12572
2837	218944	12497
2838	219058	12422
2839	219171	12347
2840	219278	12272
2841	219389	12196
2842	219506	12121
2843	219612	12046
2844	219725	11970
2845	219840	11895
2846	219985	11822
2847	220135	11748
2848	220300	11676
2849	220415	11600
2850	220524	11525
2851	220607	11448
2852	220668	11369
2853	220723	11291
2854	220780	11213
2855	220835	11134
2856	220889	11056
2857	220945	10977
2858	221005	10899
2859	221061	10821
2860	221116	10742
2861	221173	10664
2862	221223	10585
2863	221279	10507
2864	221367	10430
2865	221428	10352
2866	221486	10274
2867	221545	10196
2868	221604	10118
2869	221665	10040
2870	221725	9962
2871	221785	9884
2872	221843	9806
2873	221900	9728
2874	221961	9650
2875	222018	9572
2876	222078	9494
2877	222134	9416
2878	222197	9338
2879	222254	9260
2880	222310	9182
2881	222368	9104
2882	222416	9026
2883	222474	8948
2884	222533	8870
2885	222591	8792
2886	222648	8714
2887	222705	8636
2888	222763	8558
2889	222819	8481
2890	222876	8403
2891	222937	8325
2892	222995	8247
2893	223049	8169
2894	223119	8092
2895	223181	8014
2896	223241	7937
2897	223301	7859
2898	223362	7781
2899	223422	7704
2900	223496	7627
2901	223555	7549
2902	223617	7471
2903	223680	7394
2904	223751	7317
2905	223815	7239
2906	223875	7162
2907	223969	7085
2908	224033	7008
2909	224103	6931
2910	224163	6853
2911	224223	6775
2912	224285	6698
2913	224355	6621
2914	224435	6544
2915	224498	6467
2916	224573	6390
2917	224647	6312
2918	224707	6235
2919	224769	6158
2920	224833	6080
2921	224909	6003
2922	224970	5926
2923	225032	5848
2924	225087	5771
2925	225149	5694
2926	225219	5617
2927	225300	5540
2928	225373	5463
2929	225452	5386
2930	225511	5308
2931	225571	5231
2932	225637	5154
2933	225698	5077
2934	225776	5000
2935	225838	4922
2936	225901	4845
2937	225969	4768
2938	226030	4691
2939	226090	4614
2940	226162	4537
2941	226234	4460
2942	226304	4383
2943	226382	4306
2944	226443	4228
2945	226512	4151
2946	226571	4074
2947	226646	3997
2948	226708	3920
2949	226771	3843
2950	226846	3766
2951	226903	3689
2952	226962	3612
2953	227034	3535
2954	227099	3458
2955	227158	3381
2956	227220	3304
2957	227279	3227
2958	227340	3150
2959	227401	3072
2960	227464	2995
2961	227523	2918
2962	227582	2841
2963	227662	2765
2964	227722	2688
2965	227782	2611
2966	227842	2534
2967	227901	2457
2968	227961	2380
2969	228020	2303
2970	228080	2226
2971	228139	2149
2972	228201	2072
2973	228262	1995
2974	228320	1918
2975	228378	1841
2976	228438	1764
2977	228498	1688
2978	228558	1611
2979	228676	1534
2980	228790	1458
2981	228906	1381
2982	229017	1305
2983	229131	1228
2984	229249	1152
2985	229373	1075
2986	229525	998
2987	229637	922
2988	229753	845
2989	229869	768
2990	229981	692
2991	230092	615
2992	230212	538
2993	230318	461
2994	230431	384
2995	230553	307
2996	230668	230
2997	230780	153
2998	230891	76
2999	231001	0
