iter	Passed	Remaining
1393	12560	14470
1394	12571	14464
1395	12583	14458
1396	12593	14450
1397	12601	14440
1398	12610	14431
1399	12626	14430
1400	12635	14421
1401	12643	14410
1402	12657	14407
1403	12665	14398
1404	12678	14392
1405	12686	14383
1406	12696	14374
1407	12703	14363
1408	12711	14353
1409	12723	14347
1410	12732	14338
1411	12740	14328
1412	12747	14317
1413	12757	14309
1414	12771	14305
1415	12781	14298
1416	12790	14289
1417	12797	14277
1418	12804	14266
1419	12816	14261
1420	12824	14250
1421	12836	14244
1422	12844	14234
1423	12864	14237
1424	12875	14231
1425	12891	14229
1426	12903	14223
1427	12911	14213
1428	12922	14206
1429	12934	14200
1430	12945	14194
1431	12952	14182
1432	12959	14171
1433	12967	14160
1434	12975	14150
1435	12982	14139
1436	12990	14129
1437	12997	14118
1438	13008	14111
1439	13015	14100
1440	13023	14089
1441	13030	14079
1442	13038	14068
1443	13050	14062
1444	13058	14052
1445	13067	14043
1446	13077	14035
1447	13087	14027
1448	13097	14019
1449	13106	14010
1450	13116	14002
1451	13126	13994
1452	13134	13984
1453	13143	13975
1454	13151	13964
1455	13157	13952
1456	13167	13944
1457	13175	13934
1458	13184	13925
1459	13196	13919
1460	13207	13912
1461	13215	13902
1462	13229	13898
1463	13237	13888
1464	13249	13882
1465	13257	13872
1466	13264	13861
1467	13271	13850
1468	13279	13839
1469	13289	13831
1470	13296	13821
1471	13304	13810
1472	13311	13799
1473	13318	13788
1474	13327	13779
1475	13338	13772
1476	13346	13762
1477	13354	13751
1478	13361	13740
1479	13369	13731
1480	13380	13723
1481	13389	13714
1482	13397	13704
1483	13405	13694
1484	13412	13683
1485	13420	13673
1486	13429	13664
1487	13437	13654
1488	13446	13645
1489	13456	13636
1490	13468	13631
1491	13477	13622
1492	13487	13614
1493	13495	13603
1494	13504	13594
1495	13511	13583
1496	13524	13578
1497	13532	13569
1498	13541	13559
1499	13549	13549
1500	13556	13538
1501	13566	13530
1502	13573	13519
1503	13583	13511
1504	13591	13501
1505	13598	13490
1506	13617	13490
1507	13625	13481
1508	13633	13470
1509	13644	13463
1510	13651	13453
1511	13658	13442
1512	13669	13434
1513	13677	13424
1514	13688	13416
1515	13696	13407
1516	13703	13396
1517	13715	13389
1518	13725	13381
1519	13732	13371
1520	13738	13359
1521	13748	13351
1522	13761	13345
1523	13771	13338
1524	13783	13331
1525	13792	13322
1526	13802	13314
1527	13810	13304
1528	13820	13296
1529	13830	13287
1530	13841	13281
1531	13848	13270
1532	13858	13261
1533	13865	13251
1534	13873	13240
1535	13882	13232
1536	13890	13222
1537	13900	13213
1538	13910	13205
1539	13922	13199
1540	13929	13188
1541	13937	13177
1542	13945	13167
1543	13954	13159
1544	13965	13151
1545	13974	13143
1546	13983	13133
1547	13991	13123
1548	14002	13116
1549	14009	13106
1550	14017	13095
1551	14025	13085
1552	14033	13076
1553	14044	13068
1554	14053	13059
1555	14061	13049
1556	14070	13040
1557	14083	13034
1558	14091	13024
1559	14098	13014
1560	14109	13006
1561	14120	12999
1562	14129	12990
1563	14137	12980
1564	14147	12972
1565	14159	12965
1566	14167	12955
1567	14175	12945
1568	14183	12936
1569	14193	12927
1570	14203	12920
1571	14213	12911
1572	14222	12902
1573	14228	12890
1574	14238	12882
1575	14246	12872
1576	14253	12862
1577	14263	12853
1578	14271	12843
1579	14282	12836
1580	14293	12829
1581	14301	12819
1582	14308	12807
1583	14319	12800
1584	14330	12793
1585	14339	12784
1586	14358	12784
1587	14365	12773
1588	14374	12764
1589	14383	12755
1590	14390	12744
1591	14400	12736
1592	14409	12726
1593	14417	12717
1594	14425	12707
1595	14436	12699
1596	14446	12691
1597	14454	12681
1598	14463	12672
1599	14472	12663
1600	14482	12655
1601	14491	12646
1602	14500	12636
1603	14507	12626
1604	14518	12619
1605	14526	12608
1606	14534	12599
1607	14542	12589
1608	14554	12582
1609	14562	12572
1610	14571	12563
1611	14580	12554
1612	14586	12543
1613	14595	12533
1614	14604	12524
1615	14613	12515
1616	14621	12505
1617	14629	12496
1618	14641	12489
1619	14650	12480
1620	14659	12471
1621	14667	12460
1622	14678	12453
1623	14686	12443
1624	14694	12433
1625	14702	12424
1626	14712	12415
1627	14721	12406
1628	14729	12397
1629	14738	12387
1630	14745	12376
1631	14754	12368
1632	14762	12357
1633	14773	12350
1634	14785	12343
1635	14797	12337
1636	14805	12327
1637	14814	12318
1638	14823	12309
1639	14834	12301
1640	14843	12292
1641	14852	12283
1642	14861	12274
1643	14870	12265
1644	14880	12257
1645	14888	12247
1646	14896	12237
1647	14906	12229
1648	14916	12220
1649	14923	12210
1650	14931	12200
1651	14938	12189
1652	14947	12180
